device_id,device_serial,model_kind,variant_key,variant_label,horizon,metric_code,run_id,target_ts,predicted,actual,freq,error,abs_error,sq_error,ape,smape,scaled_abs_error,scaled_sq_error,pinball_q10,pinball_q50,pinball_q90,pinball_avg,in_interval80,winkler80,p10,p50,p90,interval_width,tolerance_sec
1,DEMO-SARIMA-001,lstm,lstm,LSTM,7d,cpu_load_total,265,2026-04-16T03:00:00+00:00,41.27268296887368,40.6198356585586,1h,0.6528473103150816,0.6528473103150816,0.42620961058563644,0.016072130763964,0.015944003707718212,0.08128598020773635,0.002613203968542569,0.39247420498135316,0.3264236551575408,0.5008391386588144,0.4065789995992361,1,8.933133436401675,36.69509360874507,41.27268296887368,45.628227045146744,8.933133436401675,7200
1,DEMO-SARIMA-001,lstm,lstm,LSTM,7d,net_bytes_recv,265,2026-04-16T03:00:00+00:00,292.30077520884197,156.0935956917935,1h,136.20717951704847,136.20717951704847,18552.39575198947,0.8725994100743844,0.6075329591826303,0.5839552861072209,0.11573540439838817,11.99143415653955,68.10358975852424,22.179353191025736,34.09145903536317,0,341.7078734756529,169.41741142128188,292.30077520884197,377.8871276020509,208.469716180769,7200
1,DEMO-SARIMA-001,lstm,lstm,LSTM,7d,net_bytes_sent,265,2026-04-16T03:00:00+00:00,195.7765264282791,167.81316932362708,1h,27.963357104652033,27.963357104652033,781.9493405622933,0.1666338656099439,0.1538182045936346,0.12854017801490392,0.005059567178709155,8.127140113524266,13.981678552326017,13.421921464482818,11.843580043444367,1,215.49061578007087,86.54176818838442,195.7765264282791,302.0323839684553,215.49061578007087,7200
1,DEMO-SARIMA-001,lstm,lstm,LSTM,7d,mem_usage_percent,265,2026-04-16T03:00:00+00:00,73.45760527828996,73.06129702354444,1h,0.3963082547455201,0.3963082547455201,0.15706023277944006,0.005424325475878253,0.0054096536149187135,0.11212685049333382,0.004921234025963103,0.1518447900007189,0.19815412737276006,0.2188770039639095,0.1896253071124628,1,3.7072179396462843,71.54284912353725,73.45760527828996,75.25006706318354,3.7072179396462843,7200
1,DEMO-SARIMA-001,lstm,lstm,LSTM,7d,system_temperature,265,2026-04-16T03:00:00+00:00,46.23541946193922,46.27127396084426,1h,-0.03585449890503867,0.03585449890503867,0.001285545091731419,0.0007748759832154073,0.0007751763159704086,0.017526895606874163,0.00010050681998179636,0.08180542263950415,0.017927249452519334,0.10297302461265827,0.06756856556822725,1,1.8477844725216244,45.45321973444922,46.23541946193922,47.301004206970845,1.8477844725216244,7200
1,DEMO-SARIMA-001,lstm,lstm,LSTM,7d,ping_latency_gateway,265,2026-04-16T03:00:00+00:00,6.88559482487511,7.648521165732755,1h,-0.7629263408576454,0.7629263408576454,0.5820566015744362,0.099748215939539,0.10498420975182231,0.34504298765927016,0.05382552973504088,0.22212544542105228,0.3814631704288227,0.12416997615307152,0.24258619733431552,1,3.462954215741238,5.427266711522233,6.88559482487511,8.89022092726347,3.462954215741238,7200
1,DEMO-SARIMA-001,lstm,lstm,LSTM,7d,storcli_drive_temperature,265,2026-04-16T03:00:00+00:00,29.049394776300222,28.790217636999927,1h,0.25917713930029507,0.25917713930029507,0.06717278953588456,0.00900226398313891,0.008961925175027542,0.1842018875125494,0.013907881189650506,0.042921514909226494,0.12958856965014753,0.09154539762484573,0.08801849406140659,1,1.3446691253407224,28.361002487907662,29.049394776300222,29.705671613248384,1.3446691253407224,7200
1,DEMO-SARIMA-001,lstm,lstm,LSTM,7d,storcli_predictive_failure_count,265,2026-04-16T03:00:00+00:00,0.002226925687864423,0.0,1h,0.002226925687864423,0.002226925687864423,4.959198019270433e-06,,2.0,,,0.0,0.0011134628439322114,0.0003818715224042534,0.0004984447887788216,1,0.003818715224042535,0.0,0.002226925687864423,0.003818715224042535,0.003818715224042535,7200
1,DEMO-SARIMA-001,ensemble,ensemble,Оркестр,7d,storcli_predictive_failure_count,266,2026-04-16T03:00:00+00:00,0.002226925687864423,0.0,1h,0.002226925687864423,0.002226925687864423,4.959198019270433e-06,,2.0,,,0.00028581126825883986,0.0011134628439322114,0.00041362832998856895,0.0006043008140598733,0,0.006994395982474089,0.0003175680758431554,0.002226925687864423,0.00413628329988569,0.003818715224042535,7200
1,DEMO-SARIMA-001,sarima,sarima:stl_reseasonalized,SARIMA • STL + возврат сезонности,7d,cpu_load_total,264,2026-04-16T03:21:17.603373+00:00,35.24684850842883,40.15372954193262,1h,-4.906881033503787,4.906881033503787,24.07748147695919,0.12220237296711184,0.130154997756818,0.6109554688654609,0.14762541384659328,0.8613247379307296,2.4534405167518933,1.0804632189302497,1.4650761578709577,0,19.41787956860979,31.540482162625324,35.24684850842883,38.95321485423234,7.412732691607019,7200
1,DEMO-SARIMA-001,sarima,sarima:stl_reseasonalized,SARIMA • STL + возврат сезонности,7d,mem_usage_percent,264,2026-04-16T03:21:17.603373+00:00,73.83099147721005,73.51383181686991,1h,0.3171596603401383,0.3171596603401383,0.1005902501470719,0.0043142855228960695,0.004304999025410365,0.08973346729885953,0.003151836419337791,0.08243416784887217,0.15857983017006916,0.1458660999168998,0.12896003264528036,1,2.28300267765772,72.68949013838119,73.83099147721005,74.97249281603891,2.28300267765772,7200
1,DEMO-SARIMA-001,sarima,sarima:stl_reseasonalized,SARIMA • STL + возврат сезонности,7d,net_bytes_sent,264,2026-04-16T03:21:17.603373+00:00,244.7732636287791,262.73359932174975,1h,-17.96033569297066,17.96033569297066,322.57365820419585,0.06835949318753103,0.07077869090696971,0.0825589266174988,0.0020871979923820605,9.147043188852143,8.98016784648533,5.55497605025801,7.894062361865161,1,147.02019239110155,171.26316743322832,244.7732636287791,318.28335982432986,147.02019239110155,7200
1,DEMO-SARIMA-001,sarima,sarima:stl_reseasonalized,SARIMA • STL + возврат сезонности,7d,net_bytes_recv,264,2026-04-16T03:21:17.603373+00:00,339.52027675513017,99.46054477652491,1h,240.05973197860527,240.05973197860527,57628.6749176398,2.413617706578912,1.0937139856862492,1.0291979465946064,0.3595049440351157,149.33672148933206,120.02986598930264,31.418977341350818,100.26185493999516,0,1807.5569883068288,265.3902353202272,339.52027675513017,413.65031819003315,148.26008286980596,7200
