device_id,device_serial,model_kind,variant_key,variant_label,horizon,metric_code,run_id,target_ts,predicted,actual,freq,error,abs_error,sq_error,ape,smape,scaled_abs_error,scaled_sq_error,pinball_q10,pinball_q50,pinball_q90,pinball_avg,in_interval80,winkler80,p10,p50,p90,interval_width,tolerance_sec
1,DEMO-SARIMA-001,lstm,lstm,LSTM,24h,cpu_load_total,265,2026-04-16T03:00:00+00:00,41.27268296887368,40.6198356585586,1h,0.6528473103150816,0.6528473103150816,0.42620961058563644,0.016072130763964,0.015944003707718212,0.08128598020773635,0.002613203968542569,0.39247420498135316,0.3264236551575408,0.5008391386588144,0.4065789995992361,1,8.933133436401675,36.69509360874507,41.27268296887368,45.628227045146744,8.933133436401675,7200
1,DEMO-SARIMA-001,lstm,lstm,LSTM,7d,cpu_load_total,265,2026-04-16T03:00:00+00:00,41.27268296887368,40.6198356585586,1h,0.6528473103150816,0.6528473103150816,0.42620961058563644,0.016072130763964,0.015944003707718212,0.08128598020773635,0.002613203968542569,0.39247420498135316,0.3264236551575408,0.5008391386588144,0.4065789995992361,1,8.933133436401675,36.69509360874507,41.27268296887368,45.628227045146744,8.933133436401675,7200
1,DEMO-SARIMA-001,lstm,lstm,LSTM,30d,cpu_load_total,265,2026-04-16T03:00:00+00:00,41.27268296887368,40.6198356585586,1h,0.6528473103150816,0.6528473103150816,0.42620961058563644,0.016072130763964,0.015944003707718212,0.08128598020773635,0.002613203968542569,0.39247420498135316,0.3264236551575408,0.5008391386588144,0.4065789995992361,1,8.933133436401675,36.69509360874507,41.27268296887368,45.628227045146744,8.933133436401675,7200
1,DEMO-SARIMA-001,lstm,lstm,LSTM,24h,net_bytes_recv,265,2026-04-16T03:00:00+00:00,292.30077520884197,156.0935956917935,1h,136.20717951704847,136.20717951704847,18552.39575198947,0.8725994100743844,0.6075329591826303,0.5839552861072209,0.11573540439838817,11.99143415653955,68.10358975852424,22.179353191025736,34.09145903536317,0,341.7078734756529,169.41741142128188,292.30077520884197,377.8871276020509,208.469716180769,7200
1,DEMO-SARIMA-001,lstm,lstm,LSTM,7d,net_bytes_recv,265,2026-04-16T03:00:00+00:00,292.30077520884197,156.0935956917935,1h,136.20717951704847,136.20717951704847,18552.39575198947,0.8725994100743844,0.6075329591826303,0.5839552861072209,0.11573540439838817,11.99143415653955,68.10358975852424,22.179353191025736,34.09145903536317,0,341.7078734756529,169.41741142128188,292.30077520884197,377.8871276020509,208.469716180769,7200
1,DEMO-SARIMA-001,lstm,lstm,LSTM,30d,net_bytes_recv,265,2026-04-16T03:00:00+00:00,292.30077520884197,156.0935956917935,1h,136.20717951704847,136.20717951704847,18552.39575198947,0.8725994100743844,0.6075329591826303,0.5839552861072209,0.11573540439838817,11.99143415653955,68.10358975852424,22.179353191025736,34.09145903536317,0,341.7078734756529,169.41741142128188,292.30077520884197,377.8871276020509,208.469716180769,7200
1,DEMO-SARIMA-001,lstm,lstm,LSTM,24h,net_bytes_sent,265,2026-04-16T03:00:00+00:00,195.7765264282791,167.81316932362708,1h,27.963357104652033,27.963357104652033,781.9493405622933,0.1666338656099439,0.1538182045936346,0.12854017801490392,0.005059567178709155,8.127140113524266,13.981678552326017,13.421921464482818,11.843580043444367,1,215.49061578007087,86.54176818838442,195.7765264282791,302.0323839684553,215.49061578007087,7200
1,DEMO-SARIMA-001,lstm,lstm,LSTM,7d,net_bytes_sent,265,2026-04-16T03:00:00+00:00,195.7765264282791,167.81316932362708,1h,27.963357104652033,27.963357104652033,781.9493405622933,0.1666338656099439,0.1538182045936346,0.12854017801490392,0.005059567178709155,8.127140113524266,13.981678552326017,13.421921464482818,11.843580043444367,1,215.49061578007087,86.54176818838442,195.7765264282791,302.0323839684553,215.49061578007087,7200
1,DEMO-SARIMA-001,lstm,lstm,LSTM,30d,net_bytes_sent,265,2026-04-16T03:00:00+00:00,195.7765264282791,167.81316932362708,1h,27.963357104652033,27.963357104652033,781.9493405622933,0.1666338656099439,0.1538182045936346,0.12854017801490392,0.005059567178709155,8.127140113524266,13.981678552326017,13.421921464482818,11.843580043444367,1,215.49061578007087,86.54176818838442,195.7765264282791,302.0323839684553,215.49061578007087,7200
1,DEMO-SARIMA-001,lstm,lstm,LSTM,24h,mem_usage_percent,265,2026-04-16T03:00:00+00:00,73.45760527828996,73.06129702354444,1h,0.3963082547455201,0.3963082547455201,0.15706023277944006,0.005424325475878253,0.0054096536149187135,0.11212685049333382,0.004921234025963103,0.1518447900007189,0.19815412737276006,0.2188770039639095,0.1896253071124628,1,3.7072179396462843,71.54284912353725,73.45760527828996,75.25006706318354,3.7072179396462843,7200
1,DEMO-SARIMA-001,lstm,lstm,LSTM,7d,mem_usage_percent,265,2026-04-16T03:00:00+00:00,73.45760527828996,73.06129702354444,1h,0.3963082547455201,0.3963082547455201,0.15706023277944006,0.005424325475878253,0.0054096536149187135,0.11212685049333382,0.004921234025963103,0.1518447900007189,0.19815412737276006,0.2188770039639095,0.1896253071124628,1,3.7072179396462843,71.54284912353725,73.45760527828996,75.25006706318354,3.7072179396462843,7200
1,DEMO-SARIMA-001,lstm,lstm,LSTM,30d,mem_usage_percent,265,2026-04-16T03:00:00+00:00,73.45760527828996,73.06129702354444,1h,0.3963082547455201,0.3963082547455201,0.15706023277944006,0.005424325475878253,0.0054096536149187135,0.11212685049333382,0.004921234025963103,0.1518447900007189,0.19815412737276006,0.2188770039639095,0.1896253071124628,1,3.7072179396462843,71.54284912353725,73.45760527828996,75.25006706318354,3.7072179396462843,7200
1,DEMO-SARIMA-001,lstm,lstm,LSTM,24h,system_temperature,265,2026-04-16T03:00:00+00:00,46.23541946193922,46.27127396084426,1h,-0.03585449890503867,0.03585449890503867,0.001285545091731419,0.0007748759832154073,0.0007751763159704086,0.017526895606874163,0.00010050681998179636,0.08180542263950415,0.017927249452519334,0.10297302461265827,0.06756856556822725,1,1.8477844725216244,45.45321973444922,46.23541946193922,47.301004206970845,1.8477844725216244,7200
1,DEMO-SARIMA-001,lstm,lstm,LSTM,7d,system_temperature,265,2026-04-16T03:00:00+00:00,46.23541946193922,46.27127396084426,1h,-0.03585449890503867,0.03585449890503867,0.001285545091731419,0.0007748759832154073,0.0007751763159704086,0.017526895606874163,0.00010050681998179636,0.08180542263950415,0.017927249452519334,0.10297302461265827,0.06756856556822725,1,1.8477844725216244,45.45321973444922,46.23541946193922,47.301004206970845,1.8477844725216244,7200
1,DEMO-SARIMA-001,lstm,lstm,LSTM,30d,system_temperature,265,2026-04-16T03:00:00+00:00,46.23541946193922,46.27127396084426,1h,-0.03585449890503867,0.03585449890503867,0.001285545091731419,0.0007748759832154073,0.0007751763159704086,0.017526895606874163,0.00010050681998179636,0.08180542263950415,0.017927249452519334,0.10297302461265827,0.06756856556822725,1,1.8477844725216244,45.45321973444922,46.23541946193922,47.301004206970845,1.8477844725216244,7200
1,DEMO-SARIMA-001,lstm,lstm,LSTM,24h,ping_latency_gateway,265,2026-04-16T03:00:00+00:00,6.88559482487511,7.648521165732755,1h,-0.7629263408576454,0.7629263408576454,0.5820566015744362,0.099748215939539,0.10498420975182231,0.34504298765927016,0.05382552973504088,0.22212544542105228,0.3814631704288227,0.12416997615307152,0.24258619733431552,1,3.462954215741238,5.427266711522233,6.88559482487511,8.89022092726347,3.462954215741238,7200
