device_id,device_serial,model_kind,variant_key,variant_label,horizon,metric_code,run_id,target_ts,predicted,actual,freq,error,abs_error,sq_error,ape,smape,scaled_abs_error,scaled_sq_error,pinball_q10,pinball_q50,pinball_q90,pinball_avg,in_interval80,winkler80,p10,p50,p90,interval_width,tolerance_sec
1,DEMO-SARIMA-001,lstm,lstm,LSTM,24h,cpu_load_total,258,2026-04-15T16:00:00+00:00,92.71615472859081,88.24059465211552,1h,4.47556007647529,4.47556007647529,20.030637998139504,0.0507199673134568,0.04946552247199546,0.5691407227448685,0.13002640643607669,0.33047678780976786,2.237780038237645,1.175940534788448,1.248065786945287,1,15.06417322598216,84.93582677401784,92.71615472859081,100.0,15.06417322598216,7200
1,DEMO-SARIMA-001,lstm,lstm,LSTM,7d,cpu_load_total,258,2026-04-15T16:00:00+00:00,92.71615472859081,88.24059465211552,1h,4.47556007647529,4.47556007647529,20.030637998139504,0.0507199673134568,0.04946552247199546,0.5691407227448685,0.13002640643607669,0.33047678780976786,2.237780038237645,1.175940534788448,1.248065786945287,1,15.06417322598216,84.93582677401784,92.71615472859081,100.0,15.06417322598216,7200
1,DEMO-SARIMA-001,lstm,lstm,LSTM,30d,cpu_load_total,258,2026-04-15T16:00:00+00:00,92.71615472859081,88.24059465211552,1h,4.47556007647529,4.47556007647529,20.030637998139504,0.0507199673134568,0.04946552247199546,0.5691407227448685,0.13002640643607669,0.33047678780976786,2.237780038237645,1.175940534788448,1.248065786945287,1,15.06417322598216,84.93582677401784,92.71615472859081,100.0,15.06417322598216,7200
1,DEMO-SARIMA-001,lstm,lstm,LSTM,24h,net_bytes_recv,258,2026-04-15T16:00:00+00:00,1198.0108813360996,1044.1213025541858,1h,153.88957878191377,153.88957878191377,23682.002457674844,0.14738668620730253,0.1372707460225673,0.6465486971362044,0.14125856363801123,2.739743549018772,76.94478939095688,33.9391854383155,37.87457279276372,1,366.7892898733428,1016.7238670639981,1198.0108813360996,1383.513156937341,366.7892898733428,7200
1,DEMO-SARIMA-001,lstm,lstm,LSTM,7d,net_bytes_recv,258,2026-04-15T16:00:00+00:00,1198.0108813360996,1044.1213025541858,1h,153.88957878191377,153.88957878191377,23682.002457674844,0.14738668620730253,0.1372707460225673,0.6465486971362044,0.14125856363801123,2.739743549018772,76.94478939095688,33.9391854383155,37.87457279276372,1,366.7892898733428,1016.7238670639981,1198.0108813360996,1383.513156937341,366.7892898733428,7200
1,DEMO-SARIMA-001,lstm,lstm,LSTM,30d,net_bytes_recv,258,2026-04-15T16:00:00+00:00,1198.0108813360996,1044.1213025541858,1h,153.88957878191377,153.88957878191377,23682.002457674844,0.14738668620730253,0.1372707460225673,0.6465486971362044,0.14125856363801123,2.739743549018772,76.94478939095688,33.9391854383155,37.87457279276372,1,366.7892898733428,1016.7238670639981,1198.0108813360996,1383.513156937341,366.7892898733428,7200
1,DEMO-SARIMA-001,lstm,lstm,LSTM,24h,net_bytes_sent,258,2026-04-15T16:00:00+00:00,989.9823097963592,1081.111081109996,1h,-91.12877131363666,91.12877131363666,8304.452961133089,0.08429177436612077,0.088000639385708,0.416031425042008,0.05398891701033205,21.587243798844135,45.56438565681833,3.733887807796645,23.62850575448637,1,253.2113160664078,865.2386431215546,989.9823097963592,1118.4499591879623,253.2113160664078,7200
1,DEMO-SARIMA-001,lstm,lstm,LSTM,7d,net_bytes_sent,258,2026-04-15T16:00:00+00:00,989.9823097963592,1081.111081109996,1h,-91.12877131363666,91.12877131363666,8304.452961133089,0.08429177436612077,0.088000639385708,0.416031425042008,0.05398891701033205,21.587243798844135,45.56438565681833,3.733887807796645,23.62850575448637,1,253.2113160664078,865.2386431215546,989.9823097963592,1118.4499591879623,253.2113160664078,7200
1,DEMO-SARIMA-001,lstm,lstm,LSTM,30d,net_bytes_sent,258,2026-04-15T16:00:00+00:00,989.9823097963592,1081.111081109996,1h,-91.12877131363666,91.12877131363666,8304.452961133089,0.08429177436612077,0.088000639385708,0.416031425042008,0.05398891701033205,21.587243798844135,45.56438565681833,3.733887807796645,23.62850575448637,1,253.2113160664078,865.2386431215546,989.9823097963592,1118.4499591879623,253.2113160664078,7200
1,DEMO-SARIMA-001,lstm,lstm,LSTM,24h,mem_usage_percent,258,2026-04-15T16:00:00+00:00,98.35775552338546,96.85842098736252,1h,1.4993345360229426,1.4993345360229426,2.2480040509111325,0.01547965082167266,0.01536076121171643,0.6422626744126302,0.1810743999743637,0.09967955534766304,0.7496672680114713,0.3141579012637478,0.3878349082076274,1,4.138374566114109,95.86162543388589,98.35775552338546,100.0,4.138374566114109,7200
1,DEMO-SARIMA-001,lstm,lstm,LSTM,7d,mem_usage_percent,258,2026-04-15T16:00:00+00:00,98.35775552338546,96.85842098736252,1h,1.4993345360229426,1.4993345360229426,2.2480040509111325,0.01547965082167266,0.01536076121171643,0.6422626744126302,0.1810743999743637,0.09967955534766304,0.7496672680114713,0.3141579012637478,0.3878349082076274,1,4.138374566114109,95.86162543388589,98.35775552338546,100.0,4.138374566114109,7200
